-8.195266723632812500e+00,-1.205183029174804688e+00,-7.699012756347656250e+00,5.880630493164062500e+00,1.578520202636718750e+01,5.312355041503906250e+00,1.791465759277343750e+00,-1.423207092285156250e+01,-7.353355407714843750e+00,1.395762634277343750e+01,1.387997436523437500e+01,-2.224147796630859375e+00,-5.099082946777343750e+00,8.941711425781250000e+00,-4.065475463867187500e-01,-4.128341674804687500e+00,4.808015823364257812e-01,1.050198364257812500e+01,1.290364074707031250e+01,6.431798934936523438e-01,-3.929458618164062500e+00,-1.381175231933593750e+01,-1.017391967773437500e+01,5.161575317382812500e+00,9.926177978515625000e+00,2.597938537597656250e+00,-4.117042541503906250e+00,1.931997299194335938e+00,1.335224151611328125e+00,4.924636840820312500e+00,6.309509277343750000e+00,-4.104209899902343750e+00,-1.964315795898437500e+01,-2.138830566406250000e+01,-1.358834838867187500e+01,-1.053768920898437500e+01,-6.646148681640625000e+00,-1.660661697387695312e-01,9.340927124023437500e+00,8.063232421875000000e+00,4.912691116333007812e-01,-2.406444549560546875e+00,-2.001190185546875000e+00,-6.613779067993164062e-01,5.799179077148437500e+00,1.844851684570312500e+01,1.959277343750000000e+01,8.862854003906250000e+00,-4.157997131347656250e+00,-4.421165466308593750e+00,1.552352905273437500e+00,2.407199859619140625e+00,9.349487304687500000e+00,-2.626962661743164062e-01,-8.084030151367187500e+00,-9.719558715820312500e+00,-1.438961029052734375e-01,-2.209892272949218750e-01,-2.907634735107421875e+00,-1.828027343750000000e+01,-1.939932250976562500e+01,-1.967150878906250000e+01,-5.611427307128906250e+00,6.169692993164062500e+00,8.021347045898437500e+00,-1.600549697875976562e+00,-6.866462707519531250e+00,-1.701828002929687500e+01,-2.636425781250000000e+01,-2.407980346679687500e+01,-2.310873413085937500e+01,-1.165150451660156250e+01,-1.296174621582031250e+01,-1.346163940429687500e+01,-1.617123413085937500e+01,-2.295147705078125000e+01,-2.540713500976562500e+01,-2.256625366210937500e+01,-5.713150024414062500e+00,2.488203048706054688e-01
-6.244110107421875000e+00,-9.198760986328125000e+00,2.026241302490234375e+00,1.158889770507812500e+01,7.986869812011718750e+00,-5.584430694580078125e-02,-8.239105224609375000e+00,-1.723431396484375000e+01,-3.247661590576171875e+00,8.117218017578125000e+00,4.495574951171875000e+00,-2.184654235839843750e+00,-1.693387985229492188e+00,-5.638122558593750000e-03,6.330404281616210938e-01,9.943304061889648438e-01,8.445114135742187500e+00,1.253297424316406250e+01,6.566093444824218750e+00,3.204383850097656250e+00,-1.185890197753906250e+01,-1.562043762207031250e+01,-1.571092605590820312e+00,7.536193847656250000e+00,7.307472229003906250e+00,1.195556640625000000e+00,-2.840690612792968750e+00,9.351272583007812500e-01,2.855617523193359375e+00,5.643043518066406250e+00,-3.120124816894531250e+00,-2.010968017578125000e+01,-2.323464965820312500e+01,-1.638665771484375000e+01,-8.291137695312500000e+00,-2.300521850585937500e+00,1.126026153564453125e+00,4.658111572265625000e+00,6.934051513671875000e+00,3.093864440917968750e+00,-1.555206298828125000e+00,-2.208175659179687500e+00,-6.651058197021484375e-01,3.636829376220703125e+00,1.627276611328125000e+01,2.343151855468750000e+01,7.338996887207031250e+00,-1.066389465332031250e+01,-1.078808593750000000e+01,-3.759387969970703125e+00,-8.038415908813476562e-01,4.443214416503906250e+00,5.368301391601562500e+00,-6.134437561035156250e+00,-7.816696166992187500e+00,-5.649147033691406250e+00,2.602157592773437500e+00,-3.840398788452148438e-01,-1.179222106933593750e+01,-3.136242675781250000e+01,-1.750955200195312500e+01,-3.977199554443359375e+00,1.071304321289062500e+01,1.179980468750000000e+01,-4.973230361938476562e-01,-2.160577392578125000e+01,-2.245642089843750000e+01,-2.782067871093750000e+01,-1.937341308593750000e+01,-1.829248046875000000e+01,-1.087638854980468750e+01,-1.430053710937500000e+01,-1.317356872558593750e+01,-1.022033691406250000e+01,-1.452091979980468750e+01,-5.066940307617187500e+00,3.259006500244140625e+00,1.146520996093750000e+01,1.559574890136718750e+01,9.347595214843750000e+00
-3.633518218994140625e+00,-8.387786865234375000e+00,9.239562988281250000e+00,1.235513305664062500e+01,-1.265201568603515625e+00,-3.664829254150390625e+00,-1.812423706054687500e+01,-1.571282958984375000e+01,8.347747802734375000e+00,6.209991455078125000e+00,-2.982189178466796875e+00,-2.652782440185546875e+00,4.912405014038085938e-01,-6.770988464355468750e+00,-1.675045013427734375e+00,1.757978439331054688e+00,8.765441894531250000e+00,8.428283691406250000e+00,-2.636848449707031250e+00,-3.887428283691406250e+00,-1.541465759277343750e+01,-9.687408447265625000e+00,3.323982238769531250e+00,4.918388366699218750e+00,4.472160339355468750e+00,5.937263488769531250e+00,3.509510040283203125e+00,2.628164291381835938e-01,1.637336730957031250e+00,-9.509277343750000000e-02,-1.179423522949218750e+01,-2.192019653320312500e+01,-1.575219726562500000e+01,-6.866607666015625000e+00,-4.451799392700195312e-01,7.077857971191406250e+00,9.371978759765625000e+00,5.971641540527343750e+00,-8.050556182861328125e-01,-1.709329605102539062e+00,1.518995285034179688e+00,2.354423522949218750e+00,2.302539825439453125e+00,9.386611938476562500e+00,2.157461547851562500e+01,1.668225097656250000e+01,-3.829399108886718750e+00,-1.302915954589843750e+01,-4.926887512207031250e+00,1.379518508911132812e+00,1.977342605590820312e+00,5.351676940917968750e+00,-1.333491516113281250e+01,-1.207730102539062500e+01,-3.489555358886718750e+00,-3.351211547851562500e-03,8.493585586547851562e-01,-6.678115844726562500e+00,-1.615411376953125000e+01,-1.746163940429687500e+01,1.562946319580078125e+00,1.514002990722656250e+01,1.436117553710937500e+01,2.367069244384765625e+00,-1.439671325683593750e+01,-3.018630981445312500e+01,-3.503997802734375000e+01,-2.372589111328125000e+01,-1.356893920898437500e+01,-1.071687316894531250e+01,-9.548095703125000000e+00,-1.408718872070312500e+01,-4.401870727539062500e+00,1.823835372924804688e+00,9.541976928710937500e+00,1.975781250000000000e+01,2.581838989257812500e+01,2.731353759765625000e+01,7.745849609375000000e+00,-6.838455200195312500e+00
-6.379524230957031250e+00,8.625364303588867188e-01,1.056411743164062500e+01,7.271682739257812500e+00,-6.050598144531250000e+00,-8.359252929687500000e+00,-2.010482788085937500e+01,-1.154949951171875000e+01,1.102888488769531250e+01,8.711090087890625000e+00,-2.357948303222656250e+00,-5.206924438476562500e+00,-2.236656188964843750e+00,-8.578903198242187500e+00,-7.437774658203125000e+00,-1.424116134643554688e+00,3.268348693847656250e+00,3.357170104980468750e+00,-5.008361816406250000e+00,-1.228640747070312500e+01,-9.778808593750000000e+00,1.689718246459960938e+00,4.686355590820312500e+00,2.785480499267578125e+00,3.597713470458984375e+00,8.661895751953125000e+00,7.311050415039062500e+00,-1.322526931762695312e+00,-4.574165344238281250e+00,-8.730133056640625000e+00,-1.450260925292968750e+01,-1.253955078125000000e+01,-3.407165527343750000e+00,4.343475341796875000e+00,6.990348815917968750e+00,9.946044921875000000e+00,1.157643127441406250e+01,4.948822021484375000e+00,-3.456092834472656250e+00,-1.223976135253906250e+00,2.835262298583984375e+00,3.227840423583984375e+00,6.010093688964843750e+00,1.690267944335937500e+01,2.022152709960937500e+01,2.435886383056640625e+00,-5.950294494628906250e+00,3.191280364990234375e+00,7.097175598144531250e+00,4.079147338867187500e+00,1.704784393310546875e+00,-9.315322875976562500e+00,-2.702258300781250000e+01,-6.722915649414062500e+00,-2.207656860351562500e+00,-1.753421783447265625e+00,-9.371261596679687500e+00,-1.287561035156250000e+01,-9.240325927734375000e+00,1.258143615722656250e+01,2.084701538085937500e+01,1.969284057617187500e+01,1.903673171997070312e+00,-1.357650756835937500e+01,-2.902288818359375000e+01,-3.199896240234375000e+01,-3.267559814453125000e+01,-1.645156860351562500e+01,-9.501724243164062500e+00,-6.103828430175781250e+00,-3.553768157958984375e+00,8.415145874023437500e+00,1.464741516113281250e+01,1.808309936523437500e+01,2.612487792968750000e+01,2.206152343750000000e+01,1.975903320312500000e+01,9.596664428710937500e+00,-6.889358520507812500e+00,-7.397712707519531250e+00
-9.842819213867187500e+00,6.094863891601562500e+00,7.393020629882812500e+00,-2.282089233398437500e+00,-7.680984497070312500e+00,-1.508486938476562500e+01,-1.689248657226562500e+01,-1.232761383056640625e+00,7.194229125976562500e+00,8.801879882812500000e+00,-5.062627792358398438e-01,-5.283111572265625000e+00,-5.236862182617187500e+00,-6.321968078613281250e+00,-7.027580261230468750e+00,4.577636718750000000e-03,3.023624420166015625e+00,3.017608642578125000e+00,-1.581832885742187500e+00,-1.180137634277343750e+01,-4.334611892700195312e-01,9.448059082031250000e+00,4.858375549316406250e+00,2.311073303222656250e+00,5.117729187011718750e+00,6.183662414550781250e+00,1.594884872436523438e+00,-5.209899902343750000e+00,-8.055114746093750000e+00,-8.863464355468750000e+00,-8.661422729492187500e+00,-1.902738571166992188e+00,6.717941284179687500e+00,1.064701843261718750e+01,8.031585693359375000e+00,6.982093811035156250e+00,6.155776977539062500e+00,2.476905822753906250e+00,1.820135116577148438e+00,2.502750396728515625e+00,1.384906768798828125e+00,3.800724029541015625e+00,1.138281250000000000e+01,1.986016845703125000e+01,1.097119140625000000e+01,-7.594177246093750000e+00,-1.750452041625976562e+00,1.228256225585937500e+01,9.601593017578125000e+00,-2.210815429687500000e+00,-1.057373046875000000e+01,-2.532867431640625000e+01,-1.645724487304687500e+01,-2.266387939453125000e+00,-5.671401977539062500e+00,-9.460708618164062500e+00,-2.077899169921875000e+01,-9.938034057617187500e+00,5.985008239746093750e+00,2.683975219726562500e+01,1.980364990234375000e+01,8.464660644531250000e+00,-1.417192077636718750e+01,-2.266067504882812500e+01,-3.036767578125000000e+01,-2.359674072265625000e+01,-1.473570251464843750e+01,-8.547470092773437500e+00,2.281723022460937500e+00,6.537673950195312500e+00,1.419903564453125000e+01,2.219601440429687500e+01,2.086428833007812500e+01,1.941647338867187500e+01,1.321864318847656250e+01,9.507980346679687500e+00,4.913681030273437500e+00,2.021064758300781250e+00,7.807487487792968750e+00,2.185900878906250000e+01
-4.761878967285156250e+00,6.948242187500000000e+00,3.954246520996093750e+00,-9.713317871093750000e+00,-8.022613525390625000e+00,-1.778909301757812500e+01,-9.964538574218750000e+00,1.102874755859375000e+01,8.471694946289062500e+00,6.072753906250000000e+00,-3.530246734619140625e+00,-4.098793029785156250e+00,-7.257057189941406250e+00,-8.629379272460937500e+00,-3.769248962402343750e+00,7.418365478515625000e+00,1.023092651367187500e+01,5.306419372558593750e+00,3.603296279907226562e-01,-2.607273101806640625e+00,4.193031311035156250e+00,4.518035888671875000e+00,1.833555221557617188e+00,1.744358062744140625e+00,1.601058959960937500e+00,-3.218975067138671875e+00,-8.745544433593750000e+00,-6.669013977050781250e+00,-4.043350219726562500e+00,-1.748752593994140625e+00,5.047006607055664062e-01,5.507949829101562500e+00,1.186546325683593750e+01,1.004461669921875000e+01,4.105766296386718750e+00,2.301185607910156250e+00,-5.163211822509765625e-01,1.978321075439453125e-01,3.641426086425781250e+00,2.561000823974609375e+00,2.169555664062500000e+00,8.966247558593750000e+00,1.553808593750000000e+01,1.280342102050781250e+01,-2.402122497558593750e+00,-8.526733398437500000e+00,2.016246795654296875e+00,4.600799560546875000e+00,-2.858375549316406250e+00,-1.459973144531250000e+01,-2.246395874023437500e+01,-1.703369140625000000e+01,3.198760986328125000e+00,-8.502563476562500000e+00,-1.336973571777343750e+01,-1.853985595703125000e+01,-1.758395385742187500e+01,8.039646148681640625e-01,1.769000244140625000e+01,1.690664672851562500e+01,2.618270874023437500e+00,-1.004653930664062500e+01,-2.141604614257812500e+01,-1.749215698242187500e+01,-1.556393432617187500e+01,-2.904975891113281250e+00,8.583786010742187500e+00,9.293975830078125000e+00,1.419279479980468750e+01,1.820520019531250000e+01,1.843582153320312500e+01,9.741867065429687500e+00,1.138423156738281250e+01,8.801956176757812500e+00,2.341289520263671875e+00,7.083152770996093750e+00,8.010940551757812500e+00,2.216979980468750000e+01,3.443334960937500000e+01,4.116033935546875000e+01
4.041053771972656250e+00,6.945922851562500000e+00,-1.023784637451171875e+00,-1.165443420410156250e+01,-9.627212524414062500e+00,-1.179594421386718750e+01,4.178504943847656250e+00,1.718917846679687500e+01,1.256211853027343750e+01,5.173034667968750000e+00,-3.628955841064453125e+00,-6.140335083007812500e+00,-1.152081298828125000e+01,-1.374311828613281250e+01,-2.950435638427734375e+00,1.236213684082031250e+01,1.496960449218750000e+01,3.439994812011718750e+00,-1.660345077514648438e+00,4.651062011718750000e+00,3.669876098632812500e+00,-1.252082824707031250e+00,-2.246580123901367188e-01,7.290554046630859375e-02,-7.288520812988281250e+00,-1.452288818359375000e+01,-1.189164733886718750e+01,-2.424154281616210938e-01,2.916122436523437500e+00,1.200515747070312500e+00,5.464599609375000000e+00,1.154206848144531250e+01,1.128071594238281250e+01,3.440448760986328125e+00,-4.016208648681640625e-02,-1.042367935180664062e+00,-2.784500122070312500e+00,-4.646139144897460938e-01,8.175563812255859375e-02,1.934478759765625000e+00,6.872283935546875000e+00,1.267355346679687500e+01,1.356066894531250000e+01,1.971597671508789062e+00,-1.020829772949218750e+01,-3.483650207519531250e+00,2.585506439208984375e+00,-7.456718444824218750e+00,-1.833895874023437500e+01,-1.941537475585937500e+01,-1.505441284179687500e+01,4.819190979003906250e+00,6.461799621582031250e+00,-1.622885131835937500e+01,-2.227664184570312500e+01,-1.858566284179687500e+01,5.115242004394531250e-01,1.007777404785156250e+01,1.239282226562500000e+01,-2.684444427490234375e+00,-1.591314697265625000e+01,-2.655929565429687500e+01,-1.237576293945312500e+01,-3.727531433105468750e+00,9.366897583007812500e+00,2.135266113281250000e+01,2.768951416015625000e+01,2.268731689453125000e+01,1.470088195800781250e+01,1.251455688476562500e+01,4.352546691894531250e+00,1.515207290649414062e+00,5.742454528808593750e+00,5.321830749511718750e+00,1.223457336425781250e+01,1.580024719238281250e+01,2.035717773437500000e+01,3.059777832031250000e+01,3.636352539062500000e+01,2.589566040039062500e+01
6.483489990234375000e+00,3.569869995117187500e+00,-9.314392089843750000e+00,-1.087246704101562500e+01,-1.158204650878906250e+01,-2.167125701904296875e+00,2.067666625976562500e+01,1.833349609375000000e+01,9.734039306640625000e+00,2.280311584472656250e+00,2.103286743164062500e+00,-5.886466979980468750e+00,-1.442645263671875000e+01,-1.404866027832031250e+01,-2.399013519287109375e+00,1.115280151367187500e+01,1.028199768066406250e+01,-3.128425598144531250e+00,-4.859672546386718750e+00,3.789409637451171875e+00,7.306308746337890625e-01,3.123462677001953125e+00,3.149574279785156250e+00,-1.497692108154296875e+00,-1.023487854003906250e+01,-1.454737854003906250e+01,-4.612182617187500000e+00,8.004470825195312500e+00,5.414932250976562500e+00,-7.324686050415039062e-01,7.596954345703125000e+00,1.437664794921875000e+01,2.916568756103515625e+00,-4.061866760253906250e+00,-2.167825698852539062e-01,-1.122522354125976562e+00,-1.059040069580078125e+00,3.385410308837890625e-01,3.344528198242187500e+00,1.012527465820312500e+01,1.162843322753906250e+01,9.206542968750000000e+00,5.365585327148437500e+00,-8.456481933593750000e+00,-1.196839904785156250e+01,1.007757186889648438e+00,-1.330253601074218750e+00,-1.529418945312500000e+01,-2.097235107421875000e+01,-8.648590087890625000e+00,4.822982788085937500e+00,8.472640991210937500e+00,-6.986541748046875000e+00,-1.776663208007812500e+01,-1.743737792968750000e+01,-2.887964248657226562e-01,1.712820434570312500e+01,7.721374511718750000e+00,-5.420883178710937500e+00,-1.906250000000000000e+01,-2.535757446289062500e+01,-2.343859863281250000e+01,2.826511383056640625e+00,1.137223815917968750e+01,3.295288085937500000e+01,3.828118896484375000e+01,3.087286376953125000e+01,1.897640991210937500e+01,7.935577392578125000e+00,4.099121093750000000e+00,3.406135559082031250e+00,1.104953002929687500e+01,8.256088256835937500e+00,1.186456298828125000e+01,1.923651123046875000e+01,1.682913208007812500e+01,1.876174926757812500e+01,1.825741577148437500e+01,1.852905273437500000e+01,1.897024154663085938e+00
2.867576599121093750e+00,-2.588825225830078125e+00,-1.568528747558593750e+01,-8.298522949218750000e+00,-8.817886352539062500e+00,3.994083404541015625e+00,2.686550903320312500e+01,1.694024658203125000e+01,2.040760040283203125e+00,-4.771980285644531250e+00,3.151897430419921875e+00,-1.629482269287109375e+00,-1.482235717773437500e+01,-8.952743530273437500e+00,4.438880920410156250e+00,7.164009094238281250e+00,-2.266208648681640625e+00,-9.037414550781250000e+00,-4.290298461914062500e+00,1.698730468750000000e+00,1.064105987548828125e+00,8.231079101562500000e+00,5.782241821289062500e+00,-4.598030090332031250e+00,-8.870559692382812500e+00,-3.819736480712890625e+00,6.118629455566406250e+00,8.649429321289062500e+00,1.352767944335937500e+00,2.036090850830078125e+00,1.140412902832031250e+01,8.978012084960937500e+00,-5.349365234375000000e+00,-3.394954681396484375e+00,1.872671127319335938e+00,-2.561996459960937500e+00,-8.529300689697265625e-01,2.842403411865234375e+00,1.318910217285156250e+01,2.046508789062500000e+01,1.137800598144531250e+01,2.717884063720703125e+00,-3.499446868896484375e+00,-1.502543640136718750e+01,-8.361007690429687500e+00,1.798778533935546875e+00,-1.036827087402343750e+01,-1.785507202148437500e+01,-7.966018676757812500e+00,4.598937988281250000e+00,9.315368652343750000e+00,-4.526855468750000000e+00,-2.051168823242187500e+01,-1.197941589355468750e+01,6.763603210449218750e+00,2.082830810546875000e+01,1.627230834960937500e+01,-3.371723175048828125e+00,-1.743569946289062500e+01,-2.625000000000000000e+01,-1.884024047851562500e+01,1.236364364624023438e+00,1.402299499511718750e+01,2.345748901367187500e+01,3.541967773437500000e+01,3.152340698242187500e+01,1.884185791015625000e+01,1.415122985839843750e+01,1.130397033691406250e+01,9.707382202148437500e+00,1.915368652343750000e+01,1.773474121093750000e+01,1.254434204101562500e+01,1.181898498535156250e+01,1.158584594726562500e+01,7.694236755371093750e+00,9.455596923828125000e+00,6.604164123535156250e+00,4.267608642578125000e+00,2.792709350585937500e+00
-3.487787246704101562e-01,-8.718765258789062500e+00,-1.335743713378906250e+01,-6.230941772460937500e+00,-3.814250946044921875e+00,9.148437500000000000e+00,2.037841796875000000e+01,1.284225463867187500e+01,-1.418981552124023438e+00,-7.294944763183593750e+00,-4.613235473632812500e+00,-5.603225708007812500e+00,-1.131723022460937500e+01,3.282588958740234375e+00,1.304127502441406250e+01,7.646036148071289062e-01,-1.118769836425781250e+01,-8.573760986328125000e+00,9.536886215209960938e-01,5.000854492187500000e+00,7.301254272460937500e+00,4.677780151367187500e+00,-1.221378326416015625e+00,-8.247879028320312500e+00,-6.979507446289062500e+00,5.036102294921875000e+00,9.731735229492187500e+00,1.921766281127929688e+00,-2.514568328857421875e+00,8.744750976562500000e+00,1.015829467773437500e+01,-3.204296112060546875e+00,-3.917999267578125000e+00,2.032783508300781250e+00,-7.017440795898437500e-01,-5.075729370117187500e+00,1.836175918579101562e-01,9.124069213867187500e+00,1.731390380859375000e+01,1.674288940429687500e+01,4.706771850585937500e+00,-3.410263061523437500e+00,-1.106294250488281250e+01,-1.212573242187500000e+01,-9.516582489013671875e-01,-4.391197204589843750e+00,-1.764062500000000000e+01,-1.113491821289062500e+01,5.930114746093750000e+00,4.309761047363281250e+00,-5.099044799804687500e+00,-1.357431030273437500e+01,-1.854537963867187500e+01,3.557556152343750000e+00,2.523666381835937500e+01,2.013101196289062500e+01,2.011730194091796875e+00,-6.638732910156250000e+00,-1.680310058593750000e+01,-1.780859375000000000e+01,3.402519226074218750e+00,2.387570190429687500e+01,2.233843994140625000e+01,2.423623657226562500e+01,1.735159301757812500e+01,8.152374267578125000e+00,7.008171081542968750e+00,1.776513671875000000e+01,2.315753173828125000e+01,1.960424804687500000e+01,2.068136596679687500e+01,1.007258605957031250e+01,1.034739685058593750e+01,4.899276733398437500e+00,2.413051605224609375e+00,4.740310668945312500e+00,8.148651123046875000e+00,2.269901275634765625e+00,1.123851776123046875e+00,1.556466674804687500e+01
